OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,DECADES,Shape__Area,Shape__Length,DURATION
1565,2019,CA,CDF,BEU,VINEYARD ,00003134,2019-06-02 00:00:00+00:00,2019-06-02 00:00:00+00:00,Railroad,1.0,1.0,32.38626,No Comments,2010,199654.75,2222.03983358842,0
1566,2019,CA,CDF,BEU,LIGGETT,00003264,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Unknown Cause,1.0,1.0,10.37625,No Comments,2010,64113.5625,1597.54748018046,0
1567,2019,CA,CDF,BEU,HUNTER,00003291,2019-06-09 00:00:00+00:00,2019-06-09 00:00:00+00:00,Lightning,2.0,1.0,74.50411,No Comments,2010,460529.21875,2690.15332986584,0
1568,2019,CA,CDF,BEU,ARDO,00003383,2019-06-12 00:00:00+00:00,2019-06-12 00:00:00+00:00,Structure,1.0,1.0,42.759,No Comments,2010,264541.859375,2452.50797909001,0
1569,2019,CA,CDF,BEU,HOLLISTER,00003484,2019-06-15 00:00:00+00:00,2019-06-15 00:00:00+00:00,Miscellaneous,1.0,1.0,24.50135,No Comments,2010,154758.2421875,1688.25767185274,0
1570,2019,CA,CDF,BEU,HERNANDEZ,00003602,2019-06-19 00:00:00+00:00,2019-06-19 00:00:00+00:00,Unknown Cause,1.0,1.0,28.65993,No Comments,2010,179065.38671875,3763.15946399278,0
1571,2019,CA,CDF,BEU,LONOAK,00003696,2019-06-25 00:00:00+00:00,2019-06-25 00:00:00+00:00,Structure,2.0,1.0,2520.879,No Comments,2010,15702125.4257812,23366.1482910104,0
1572,2019,CA,CDF,BEU,PARKFIELD,00003780,2019-06-30 00:00:00+00:00,2019-06-30 00:00:00+00:00,Structure,1.0,1.0,13.85442,No Comments,2010,85477.140625,1240.6248007687,0
1573,2019,CA,CDF,BEU,SARGENT,00003972,2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,Structure,1.0,1.0,171.9477,No Comments,2010,1064147.265625,5491.14333406938,0
1574,2019,CA,CDF,BEU,LUCAS,00004195,2019-07-21 00:00:00+00:00,2019-07-21 00:00:00+00:00,Miscellaneous,1.0,1.0,18.16434,No Comments,2010,112498.4296875,1706.79538606506,0
1575,2019,CA,CDF,BEU,LAKE,00004344,2019-07-29 00:00:00+00:00,2019-07-29 00:00:00+00:00,Miscellaneous,1.0,1.0,305.6829,No Comments,2010,1889138.05078125,5277.85788546611,0
1576,2019,CA,CDF,BEU,JOLON,00005020,2019-09-01 00:00:00+00:00,2019-09-01 00:00:00+00:00,Structure,1.0,1.0,61.59237,No Comments,2010,380769.91015625,4904.80411542771,0
1577,2019,CA,CDF,BEU,ANTELOPE,00005048,2019-09-02 00:00:00+00:00,2019-09-02 00:00:00+00:00,Campfire,6.0,1.0,167.3328,No Comments,2010,1051610.5234375,4258.33492330706,0
1578,2019,CA,CDF,BEU,FRUDDEN,00005061,2019-09-03 00:00:00+00:00,2019-09-03 00:00:00+00:00,Lightning,1.0,1.0,11.78939,No Comments,2010,72879.265625,1264.80373072068,0
1579,2019,CA,CDF,BEU,CROSS,00005735,2019-10-08 00:00:00+00:00,2019-10-11 00:00:00+00:00,Unknown Cause,3.0,1.0,289.1514,No Comments,2010,1782338.52734375,9999.10726840103,3
1580,2019,CA,CDF,BEU,STAGE,00005333,2019-09-18 00:00:00+00:00,2019-09-18 00:00:00+00:00,Vehicle,1.0,1.0,13.01915,No Comments,2010,82252.8671875,2136.63080336913,0
1581,2019,CA,CDF,CZU,KING,00007484,2019-10-10 00:00:00+00:00,2019-10-10 00:00:00+00:00,Structure,1.0,1.0,8.221602,No Comments,2010,53203.78515625,1318.08412359191,0
1582,2019,CA,CDF,CZU,CABRILLO,00007888,2019-10-24 00:00:00+00:00,2019-10-24 00:00:00+00:00,Lightning,7.0,1.0,61.75045,No Comments,2010,394295.44921875,3804.31224850902,0
1583,2019,CA,CDF,CZU,DEER,00006545,2019-09-03 00:00:00+00:00,2019-09-03 00:00:00+00:00,Railroad,1.0,1.0,9.367375,No Comments,2010,59831.30859375,1593.01226714369,0
1584,2019,CA,CDF,SHU,MOUNTAIN ,00009030,2019-08-22 00:00:00+00:00,2019-08-26 00:00:00+00:00,Unknown Cause,1.0,1.0,493.2588,No Comments,2010,3476620.0625,14514.8781334469,4
1585,2019,CA,CDF,SHU,PLAINS ,00010927,2019-10-10 00:00:00+00:00,2019-10-10 00:00:00+00:00,Miscellaneous,1.0,1.0,42.17504,No Comments,2010,295470.546875,3400.6799865354,0
1586,2019,CA,CDF,SHU,HORSE,00007390,2019-07-12 00:00:00+00:00,2019-07-13 00:00:00+00:00,Unknown Cause,1.0,1.0,24.75569,No Comments,2010,173258.28125,2972.8055340526,1
1587,2019,CA,CDF,SHU,5-9,00009587,2019-09-05 00:00:00+00:00,2019-09-06 00:00:00+00:00,Human Activity,1.0,1.0,14.63054,No Comments,2010,102542.28125,1777.27947222366,1
1588,2019,CA,CDF,SHU,COW,00010269,2019-09-24 00:00:00+00:00,2019-09-24 00:00:00+00:00,Miscellaneous,1.0,1.0,15.38397,No Comments,2010,108143.43359375,1509.4107831936,0
1589,2019,CA,CDF,SHU,GILBERT,00008339,2019-08-04 00:00:00+00:00,2019-08-06 00:00:00+00:00,Lightning,1.0,1.0,33.09216,No Comments,2010,232288.62109375,4074.17324541938,2
1590,2019,CA,CDF,SHU,TRINITY,00006689,2019-06-25 00:00:00+00:00,2019-06-25 00:00:00+00:00,Lightning,1.0,1.0,129.0636,No Comments,2010,902104.71875,6013.63733276072,0
1591,2019,CA,CDF,SHU,LOWER,00008673,2019-08-12 00:00:00+00:00,2019-08-12 00:00:00+00:00,Human Activity,1.0,1.0,46.40511,No Comments,2010,324549.55859375,2751.67322966283,0
1592,2019,CA,CDF,SHU,RANCH,00007092,2019-07-05 00:00:00+00:00,2019-07-06 00:00:00+00:00,Lightning,1.0,1.0,32.78963,No Comments,2010,229141.546875,2609.9085831325,1
1593,2019,CA,CDF,SHU,COTTAGE,00008781,2019-08-15 00:00:00+00:00,2019-08-17 00:00:00+00:00,Lightning,1.0,1.0,112.2924,No Comments,2010,786182.62109375,6318.64602214628,2
1594,2019,CA,CDF,TGU,RAWSON,00011434,2019-10-26 00:00:00+00:00,2019-10-27 00:00:00+00:00,Miscellaneous,1.0,1.0,605.4897,No Comments,2010,4179430.96875,12951.1365672092,1
1595,2019,CA,CDF,TGU,RANCH,00011766,2019-11-03 00:00:00+00:00,2019-11-14 00:00:00+00:00,Unknown Cause,7.0,1.0,2534.211,Under Investigation,2010,17525519.4296875,24232.1809257093,11
1596,2019,CA,CDF,TGU,RED BANK,00009386,2019-09-05 00:00:00+00:00,2019-09-15 00:00:00+00:00,Human Activity,7.0,1.0,8822.024,No Comments,2010,61191653.421875,59558.6408065724,10
1597,2019,CA,CDF,TCU,BURSON,00007252,2019-06-22 00:00:00+00:00,2019-06-22 00:00:00+00:00,Unknown Cause,1.0,1.0,1.399644,No Comments,2010,9185.63671875,658.954627475088,0
1598,2019,CA,CDF,TCU,BRANDT,00007779,2019-07-03 00:00:00+00:00,2019-07-03 00:00:00+00:00,Miscellaneous,1.0,1.0,23.174,No Comments,2010,151877.49609375,2602.2077668841,0
1599,2019,CA,CDF,TCU,LYNETTE,00011434,2019-09-23 00:00:00+00:00,2019-09-23 00:00:00+00:00,Campfire,1.0,1.0,66.70489,No Comments,2010,436621.96875,3349.89863226547,0
1600,2019,CA,CDF,TCU,FLOOD,00010715,2019-09-05 00:00:00+00:00,2019-09-05 00:00:00+00:00,Unknown Cause,1.0,1.0,44.07998,No Comments,2010,287876.43359375,2563.3681345794,0
1601,2019,CA,CDF,TCU,MILTON,00008329,2019-07-15 00:00:00+00:00,2019-07-15 00:00:00+00:00,Unknown Cause,1.0,1.0,200.0838,Electrical power,2010,1303951.83984375,7638.9563737954,0
1602,2019,CA,CDF,TCU,RODDEN,00008128,2019-07-11 00:00:00+00:00,2019-07-11 00:00:00+00:00,Railroad,1.0,1.0,32.69442,No Comments,2010,212402.484375,2397.0446467888,0
1603,2019,CA,CDF,TCU,MILTON_2,00006366,2019-06-02 00:00:00+00:00,2019-06-02 00:00:00+00:00,Unknown Cause,1.0,1.0,84.13815,No Comments,2010,548318.43359375,4074.1179662615,0
1604,2019,CA,CDF,TCU,PRESTON,00009456,2019-08-08 00:00:00+00:00,2019-08-08 00:00:00+00:00,Powerline,1.0,1.0,20.16607,No Comments,2010,131453.16796875,1712.9119364591,0
1605,2019,CA,CDF,TCU,CERRITOS,00008348,2019-07-15 00:00:00+00:00,2019-07-15 00:00:00+00:00,Unknown Cause,1.0,1.0,12.29055,No Comments,2010,79420.3671875,1869.79884086262,0
1606,2019,CA,CDF,TCU,FLOTO,00007606,2019-06-29 00:00:00+00:00,2019-06-29 00:00:00+00:00,Unknown Cause,1.0,1.0,34.216,No Comments,2010,221272.0625,2828.71830731632,0
1607,2019,CA,CDF,TCU,CRABTREE,00005561,2019-05-13 00:00:00+00:00,2019-05-13 00:00:00+00:00,Campfire,1.0,1.0,9.96389,No Comments,2010,64408.8125,1533.86606724525,0
1608,2019,CA,CDF,TCU,TULLOCH,00011480,2019-09-23 00:00:00+00:00,2019-09-25 00:00:00+00:00,Miscellaneous,1.0,1.0,83.95777,No Comments,2010,545951.671875,3657.2765742762,2
1609,2019,CA,CDF,RRU,HORSESHOE,00118651,2019-09-04 00:00:00+00:00,2019-09-17 00:00:00+00:00,Unknown Cause,1.0,1.0,583.4399,No Comments,2010,3427267.6484375,13078.6689940023,13
1610,2019,CA,CDF,RRU,46,00139997,2019-10-21 00:00:00+00:00,2019-10-31 00:00:00+00:00,Miscellaneous,1.0,1.0,329.3975,No Comments,2010,1943296.625,14918.0357005838,10
1611,2019,CA,CDF,RRU,JERRY,00079226,2019-06-21 00:00:00+00:00,2019-06-21 00:00:00+00:00,Miscellaneous,6.0,1.0,521.9408,No Comments,2010,3075381.3828125,11739.3984374484,0
1612,2019,CA,CDF,RRU,LINCOLN,00034071,2019-03-15 00:00:00+00:00,2019-03-20 00:00:00+00:00,Vehicle,6.0,1.0,564.2154,No Comments,2010,3294942.83203125,9040.1611246544,5
1613,2019,CA,CDF,RRU,MEADOWS,00090678,2019-07-16 00:00:00+00:00,2019-07-17 00:00:00+00:00,Miscellaneous,1.0,1.0,81.65115,No Comments,2010,476636.31640625,4437.17275000081,1
1614,2019,CA,CDF,RRU,SANDALWOOD,00130233,2019-10-10 00:00:00+00:00,2019-10-14 00:00:00+00:00,Unknown Cause,1.0,1.0,1008.193,No Comments,2010,5951083.3828125,15200.9404035775,4
1615,2019,CA,CDF,RRU,TENAJA,00113828,2019-09-04 00:00:00+00:00,2019-09-14 00:00:00+00:00,Human Activity,1.0,1.0,1939.536, ,2010,11329899.3710938,21954.6475851796,10
1616,2019,CA,CDF,RRU,TORO,00099849,2019-08-05 00:00:00+00:00,2019-08-06 00:00:00+00:00,Unknown Cause,1.0,1.0,88.16512,No Comments,2010,517264.69140625,3404.52470356211,1
1617,2019,CA,CDF,SKU,PATRICIA,00007102,2019-09-05 00:00:00+00:00,2019-09-05 00:00:00+00:00,Human Activity,1.0,1.0,15.9213,No Comments,2010,116623.40625,1573.84484378557,0
1618,2019,CA,CDF,SKU,DUZEL,00007025,2019-09-07 00:00:00+00:00,2019-09-08 00:00:00+00:00,Human Activity,1.0,1.0,6.904544,No Comments,2010,49871.93359375,2503.1909968916,1
1619,2019,CA,CDF,SKU,SCOTT,00004746,2019-06-23 00:00:00+00:00,2019-06-23 00:00:00+00:00,Railroad,1.0,1.0,5.647906,No Comments,2010,40957.2578125,1049.57822280803,0
1620,2019,CA,CDF,SKU,HIGH,00003852,2019-05-24 00:00:00+00:00,2019-05-25 00:00:00+00:00,Structure,1.0,1.0,7.526093,No Comments,2010,54625.41015625,1443.13490599145,1
1621,2019,CA,CDF,SKU,ROCKY,00004484,2019-06-14 00:00:00+00:00,2019-06-18 00:00:00+00:00,Structure,1.0,1.0,16.37956,No Comments,2010,118800.1640625,1822.31775343663,4
1622,2019,CA,CDF,SKU,IRONGATE,00004553,2019-06-16 00:00:00+00:00,2019-06-29 00:00:00+00:00,Equipment Use,1.0,1.0,9.695025,No Comments,2010,70962.75390625,1192.88561214665,13
1623,2019,CA,CDF,SKU,CREEK,00004433,2019-06-12 00:00:00+00:00,2019-06-12 00:00:00+00:00,Unknown Cause,1.0,1.0,4.964133,No Comments,2010,36410.05078125,865.17212383061,0
1624,2019,CA,CDF,SKU,AUBREY,00007156,2019-09-06 00:00:00+00:00,2019-09-06 00:00:00+00:00,Human Activity,1.0,1.0,5.438107,No Comments,2010,39438.9375,958.650385090064,0
1625,2019,CA,CDF,SKU,ETNA,00003033,2019-04-25 00:00:00+00:00,2019-04-25 00:00:00+00:00,Railroad,1.0,1.0,3.236623,No Comments,2010,23361.765625,875.072076001851,0
1626,2019,CA,CDF,SCU,STUHR,00006517,2019-09-12 00:00:00+00:00,2019-09-12 00:00:00+00:00,Miscellaneous,2.0,1.0,190.1649,No Comments,2010,1218752.71875,6618.22162128112,0
1627,2019,CA,CDF,SCU,ROCK,00004384,2019-06-26 00:00:00+00:00,2019-06-30 00:00:00+00:00,Unknown Cause,2.0,1.0,2233.891,No Comments,2010,14379072.9453125,19459.6528092953,4
1628,2019,CA,CDF,SCU,CANYON,00003184,2019-05-30 00:00:00+00:00,2019-05-30 00:00:00+00:00,Campfire,2.0,1.0,135.3394,No Comments,2010,871084.43359375,5071.11437289122,0
1629,2019,CA,CDF,SCU,HOLLOW,00002805,2019-07-03 00:00:00+00:00,2019-07-05 00:00:00+00:00,Miscellaneous,2.0,1.0,282.2256,No Comments,2010,1823622.8046875,6291.49164944822,2
1630,2019,CA,CDF,SCU,PATTERSON,00006003,2019-08-01 00:00:00+00:00,2019-08-21 00:00:00+00:00,Vehicle,2.0,1.0,139.2007,No Comments,2010,901734.89453125,4749.40376081557,20
1631,2019,CA,CDF,SCU,MARSH 3,00005526,2019-08-02 00:00:00+00:00,2019-08-09 00:00:00+00:00,Vehicle,2.0,1.0,339.9227,No Comments,2010,2212726.9140625,5901.76762517512,7
1632,2019,CA,CDF,SCU,MARSH 5,00005528,2019-08-02 00:00:00+00:00,2019-08-09 00:00:00+00:00,Vehicle,2.0,1.0,226.6169,No Comments,2010,1474835.3828125,5758.28466271927,7
1633,2019,CA,CDF,SCU,MARSH 6,00005529,2019-08-02 00:00:00+00:00,2019-08-09 00:00:00+00:00,Vehicle,2.0,1.0,173.9333,No Comments,2010,1132209.66015625,4460.01791186276,7
1634,2019,CA,CDF,SCU,MALECH,00003943,2019-06-09 00:00:00+00:00,2019-06-10 00:00:00+00:00,Lightning,2.0,1.0,207.7456,No Comments,2010,1328124.984375,6601.14835988047,1
1635,2019,CA,CDF,NEU,RANGE,00012526,2019-05-30 00:00:00+00:00,2019-05-30 00:00:00+00:00,Lightning,1.0,1.0,22.57155,No Comments,2010,152028.7109375,1650.86580971034,0
1636,2019,CA,CDF,NEU,22ND,00013305,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Unknown Cause,1.0,1.0,72.06943,No Comments,2010,485698.71875,2849.87557180591,0
1637,2019,CA,CDF,NEU,SCOTT,00014831,2019-06-24 00:00:00+00:00,2019-06-24 00:00:00+00:00,Lightning,1.0,1.0,80.34697,No Comments,2010,542735.53515625,3739.02236820828,0
1638,2019,CA,CDF,NEU,DYER,00015079,2019-06-26 00:00:00+00:00,2019-06-26 00:00:00+00:00,Unknown Cause,1.0,1.0,147.6439,No Comments,2010,983705.92578125,6072.93632048539,0
1639,2019,CA,CDF,NEU,WATT,00013227,2019-06-07 00:00:00+00:00,2019-06-07 00:00:00+00:00,Unknown Cause,1.0,1.0,26.63998,No Comments,2010,177507.40625,2077.10540913391,0
1640,2019,CA,CDF,NEU,FAR,00016020,2019-07-06 00:00:00+00:00,2019-07-06 00:00:00+00:00,Unknown Cause,1.0,1.0,34.72543,No Comments,2010,233434.48828125,3092.25957180731,0
1641,2019,CA,CDF,NEU,FOOTHILLS,00028628,2019-11-25 00:00:00+00:00,2019-11-25 00:00:00+00:00,Vehicle,1.0,1.0,24.59045,No Comments,2010,164272.9765625,1941.65529093985,0
1642,2019,CA,CDF,NEU,LOMA,00024366,2019-10-06 00:00:00+00:00,2019-10-06 00:00:00+00:00,Lightning,1.0,1.0,0.9653762,No Comments,2010,6519.4296875,417.74843259476,0
1643,2019,CA,CDF,NEU,DOUGLAS,00019994,2019-08-18 00:00:00+00:00,2019-08-18 00:00:00+00:00,Lightning,1.0,1.0,22.34313,No Comments,2010,151340.09375,2264.76977291046,0
1644,2019,CA,CDF,NEU,HAMMONTON,00016632,2019-07-13 00:00:00+00:00,2019-07-13 00:00:00+00:00,Unknown Cause,1.0,1.0,9.345996,No Comments,2010,63009.8046875,2350.21127006594,0
1645,2019,CA,CDF,NEU,WEST BUTTE,00013326,2019-06-08 00:00:00+00:00,2019-06-10 00:00:00+00:00,Unknown Cause,2.0,1.0,647.9943,No Comments,2010,4379828.75390625,15583.4883296168,2
1646,2019,CA,CDF,MMU,GAINES,00017127,2019-08-16 00:00:00+00:00,2019-08-20 00:00:00+00:00,Unknown Cause,1.0,1.0,979.4596,No Comments,2010,6317421.9375,16191.2186728424,4
1647,2019,CA,CDF,MMU,BRICEBURG,00021257,2019-10-06 00:00:00+00:00,2019-10-20 00:00:00+00:00,Miscellaneous,7.0,1.0,5508.35,IR Heat Perimeter with some corrections from GPS,2010,35579063.5976562,32223.6346457514,14
1648,2019,CA,CDF,MMU,HUNTER,00017062,2019-08-15 00:00:00+00:00,2019-08-15 00:00:00+00:00,Miscellaneous,1.0,1.0,428.0987,No Comments,2010,2760037.12109375,8401.0649725751,0
1649,2019,CA,CDF,MMU,CONVERSE,00027020,2019-12-19 00:00:00+00:00,2019-12-19 00:00:00+00:00,Railroad,1.0,1.0,12.63458,No Comments,2010,81954.01953125,1586.60982909454,0
1650,2019,CA,CDF,MEU,USAL,00009124,2019-07-27 00:00:00+00:00,2020-01-27 00:00:00+00:00,Campfire,1.0,1.0,110.7408,No Comments,2010,760638.8828125,5874.25592712544,184
1651,2019,CA,CDF,MEU,BURRIS,00013345,2019-10-27 00:00:00+00:00,2020-01-28 00:00:00+00:00,Campfire,7.0,1.0,703.3557,No Comments,2010,4751970.4921875,12881.2783149345,93
1652,2019,CA,CDF,MEU,MOOSE,00009819,2019-08-12 00:00:00+00:00,2019-08-12 00:00:00+00:00,Lightning,1.0,1.0,195.8783,No Comments,2010,1314641.59375,5949.40741646887,0
1654,2019,CA,CDF,SLU,BOULDER,00007315,2019-06-05 00:00:00+00:00,2019-06-05 00:00:00+00:00,Structure,6.0,1.0,1110.843,Bird into powerline,2010,6767755.3203125,20338.2759374156,0
1655,2019,CA,CCO,MRN,SPIRIT,00002286,2019-08-27 00:00:00+00:00,2019-08-27 00:00:00+00:00,Railroad,1.0,1.0,15.82898,post-meditation personal paper burning,2010,103400.99609375,2059.81655625929,0
1657,2019,CA,USF,HTF,DIXON,00030468,2019-07-08 00:00:00+00:00,2019-07-08 00:00:00+00:00,Human Activity,1.0,2.0,8.948676,"from EGP REST Service, Phone/tablet C_method",2010,59322.73828125,1237.25567627247,0
1658,2019,CA,USF,SNF,FISH,00000669,2019-07-15 00:00:00+00:00,2019-07-19 00:00:00+00:00,Lightning,7.0,1.0,76.82652,Event Standard Perims,2010,491732.390625,4350.33295264458,4
1659,2019,CA,USF,SHF,JAKES,00001204,2019-09-05 00:00:00+00:00,2019-11-30 00:00:00+00:00,Human Activity,3.0,1.0,8.921084,No Comments,2010,63377.61328125,2039.46914087065,86
1661,2019,CA,USF,TNF,SUNRISE 2,00030367,2019-07-11 00:00:00+00:00,2019-07-11 00:00:00+00:00,Unknown Cause,1.0,1.0,5.259314,"Pulled from EGP REST, mapped by Phone/ tablet",2010,35816.95703125,1418.54833219299,0
1663,2019,CA,CCO,ORC,BLUE DIAMOND,19059616,2019-05-28 23:07:00+00:00,2019-05-28 23:07:00+00:00,Other,1.0,1.0,2.29694,No Comments,2010,13487.25,1125.7974604101,0
1664,2019,CA,CCO,ORC,BELLA COLLINA GOLF COURSE SCL ,19085271,2019-07-31 00:00:00+00:00,2019-07-31 00:00:00+00:00,Unknown Cause,1.0,1.0,3.76396,No Comments,2010,21940.62109375,739.658615644226,0
1665,2019,CA,CCO,ORC,ORTEGA,19104452,2019-09-13 00:00:00+00:00,2019-09-15 00:00:00+00:00,Unknown Cause,2.0,1.0,26.37641,No Comments,2010,154063.7890625,2583.37936040434,2
1666,2019,CA,CCO,ORC,FOSSIL,19105388,2019-09-15 00:00:00+00:00,2019-09-16 00:00:00+00:00,Unknown Cause,1.0,1.0,15.84562,No Comments,2010,92787.30859375,1444.61342276171,1
1667,2019,CA,CCO,ORC,BOMMER,19122560,2019-10-24 00:00:00+00:00,2019-10-24 00:00:00+00:00,Miscellaneous,1.0,1.0,1.322732,No Comments,2010,7763.5625,406.792533914472,0
1668,2019,CA,CCO,ORC,WILLIAMS,19127578,2019-11-03 00:00:00+00:00,2019-11-04 00:00:00+00:00,Unknown Cause,1.0,1.0,2.147755,No Comments,2010,12599.703125,511.713754339434,1
1669,2019,CA,CDF,SLU,TRACY,00006361,2019-05-15 00:00:00+00:00,2019-05-15 00:00:00+00:00,Structure,1.0,1.0,4.472729,Animal Striking Electrical Surge Arrestor,2010,27294.4375,799.4939843714,0
1670,2019,CA,CDF,SLU,VALLEY,00008735,2019-07-04 00:00:00+00:00,2019-07-04 00:00:00+00:00,Unknown Cause,1.0,1.0,2.085021,under investigation,2010,12702.83984375,522.47351368355,0
1671,2019,CA,CDF,SLU,SPRING,00012355,2019-09-13 00:00:00+00:00,2019-09-13 00:00:00+00:00,Unknown Cause,6.0,1.0,3.046854,No Comments,2010,18662.9765625,686.03495859415,0
1672,2019,CA,CDF,SLU,LOPEZ,00001227,2019-09-21 00:00:00+00:00,2019-09-24 00:00:00+00:00,Debris Burning,2.0,1.0,205.1924,may have a Inc # of 12773,2010,1247086.99609375,10468.678593906,3
1674,2019,CA,CDF,SLU,COTTONWOOD,00005088,2019-04-18 00:00:00+00:00,2019-04-18 00:00:00+00:00,Miscellaneous,6.0,1.0,1.908545,No structure damamge,2010,11759.8359375,468.931915563562,0
1675,2019,CA,CDF,SLU,HOLLOW,00007458,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Lightning,1.0,1.0,0.7589745,Rock strike high wheel weed eater,2010,4662.28515625,364.395349697552,0
1676,2019,CA,CDF,SLU,ROCK,00007478,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Unknown Cause,1.0,1.0,3.804113,Cause under P3428 investigation,2010,23438.67578125,734.369513629814,0
1677,2019,CA,CDF,SLU,CRESTVIEW,00007406,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Lightning,1.0,1.0,15.5361,Mowing,2010,95622.34375,1421.84848967502,0
1678,2019,CA,CDF,SLU,EUREKA,00000074,2019-06-08 00:00:00+00:00,2019-06-08 00:00:00+00:00,Lightning,6.0,1.0,11.99847,No Comments,2010,73478.64453125,1237.08198930859,0
1679,2019,CA,CDF,SLU,HELIOS,00007412,2019-06-07 00:00:00+00:00,2019-06-07 00:00:00+00:00,Lightning,1.0,1.0,0.8129824,"Electrical, possible damaged solar panels",2010,4959.59375,312.619041524465,0
1680,2019,CA,CDF,SLU,BITTER,00007568,2019-06-10 00:00:00+00:00,2019-06-10 00:00:00+00:00,Miscellaneous,6.0,1.0,73.93117,No Comments,2010,453390.203125,5381.84060245064,0
1681,2019,CA,CDF,SLU,MCMILLIAN,00007684,2019-06-12 00:00:00+00:00,2019-06-12 00:00:00+00:00,Lightning,1.0,1.0,1763.821,Harrow Bed Striking a Rock,2010,10840202.4609375,19800.6714623617,0
1682,2019,CA,CDF,SLU,SADDLE BACK,00007935,2019-06-17 00:00:00+00:00,2019-06-17 00:00:00+00:00,Other Causes,1.0,1.0,4.286545,No Comments,2010,26373.28515625,831.513390297859,0
1683,2019,CA,CDF,SLU,BUENA,00008487,2019-06-28 00:00:00+00:00,2019-06-28 00:00:00+00:00,Powerline,6.0,1.0,1.671938,No Comments,2010,10275.6953125,491.662839425095,0
1684,2019,CA,CDF,SLU,O'DONOVAN,00008331,2019-06-25 00:00:00+00:00,2019-06-25 00:00:00+00:00,Miscellaneous,1.0,1.0,10.87737,(Possible) Item dragging from moving vehicle.,2010,66502.0625,1858.93909077236,0
1685,2019,CA,CDF,SLU,TOPAZ,00008211,2019-06-23 00:00:00+00:00,2019-06-23 00:00:00+00:00,Lightning,1.0,1.0,47.8895,Electrical,2010,292175.39453125,2348.38315065025,0
1686,2019,CA,CDF,SLU,DOMINGUEZ,00007770,2019-06-14 00:00:00+00:00,2019-06-14 00:00:00+00:00,Unknown Cause,1.0,1.0,15.18174,Possible Spont. Combust of Planter (per P3428),2010,92404.23828125,1693.44623428391,0
1687,2019,CA,CDF,SLU,GLADE,00009037,2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,Lightning,1.0,1.0,5.21805,power tool cutting material ignited grass,2010,31776.94921875,1033.4098480753,0
1688,2019,CA,CDF,SLU,GILLIS,00008993,2019-07-08 00:00:00+00:00,2019-07-08 00:00:00+00:00,Lightning,1.0,1.0,977.1411,Accidental mowing,2010,5998349.2109375,14357.4933584142,0
1689,2019,CA,CDF,SLU,BELMONT,00007006,2019-05-29 00:00:00+00:00,2019-05-29 00:00:00+00:00,Human Activity,6.0,1.0,832.636,No Comments,2010,5070249.04296875,9799.50165861396,0
1690,2019,CA,CDF,SLU,PLANT,00011228,2019-08-21 00:00:00+00:00,2019-08-21 00:00:00+00:00,Miscellaneous,1.0,1.0,22.36234,No Comments,2010,137620.06640625,1650.86154882449,0
1691,2019,CA,CDF,SLU,RANCH,00011846,2019-09-02 00:00:00+00:00,2019-09-02 00:00:00+00:00,Miscellaneous,1.0,1.0,4.678437,Smoldering Object (Vehicle),2010,28787.31640625,1088.94680935987,0
1692,2019,CA,CDF,SLU,TRACY,00006901,2019-05-27 00:00:00+00:00,2019-05-27 00:00:00+00:00,Lightning,6.0,1.0,38.42611,Electrical Power,2010,234426.73046875,1962.1233120954,0
1693,2019,CA,CDF,SLU,THOMPSON,00099803,2019-07-24 00:00:00+00:00,2019-07-24 00:00:00+00:00,Debris Burning,1.0,1.0,89.01712,Cooking fire of a homeless person,2010,537975.203125,4075.85329215396,0
1694,2019,CA,CDF,SLU,BELMONT,00013026,2019-09-26 00:00:00+00:00,2019-09-26 00:00:00+00:00,Lightning,6.0,1.0,5.911667,Accidental machinery spark,2010,35996.00390625,802.486496759151,0
1695,2019,CA,CDF,SLU,BELMONT,00014775,2019-10-31 00:00:00+00:00,2019-10-31 00:00:00+00:00,Lightning,1.0,1.0,0.3136398,Accidental machinery spark,2010,1909.6328125,179.46082440441,0
1696,2019,CA,BLM,CND,PINENUT,00001410,2019-07-23 00:00:00+00:00,2019-07-24 00:00:00+00:00,Human Activity,1.0,1.0,12.44425,No Comments,2010,82360.0859375,1453.77499860719,1
1697,2019,CA,BLM,NOD,W-1 MCDONALD,00004382,2019-08-08 00:00:00+00:00,2019-08-12 00:00:00+00:00,Human Activity,7.0,1.0,1020.325,No Comments,2010,7250457.42578125,23270.5288632055,4
1698,2019,CA,BLM,CDD,92ND,00009831,2019-06-12 00:00:00+00:00,2019-06-12 00:00:00+00:00,Unknown Cause,1.0,1.0,30.28638,No Comments,2010,180888.48828125,3894.14436596805,0
